-0.696528	0.271808	-0.901904	-0.677344	-0.918060	-1.465090	0.709830	0.192663	-0.252851	-0.638177	0.244247	-0.073567	-0.436848	0.867978	0.165573	0.676323	-1.318449	-1.615265	1.354022	1.419551	0.099325	0.419075	-0.542511	0.025788	1.180522	-0.164522	0.425359	1.021317	0.487698	-0.203160	-4.027742
-0.460349	-0.337983	-1.702963	2.189558	-0.831577	-2.025605	0.402442	2.935927	0.942613	-1.224605	-0.340953	-0.957195	-0.892539	0.677032	-0.353496	-0.530801	-0.705047	-0.184349	0.651337	-0.448248	2.193979	-0.072404	1.066706	-0.328778	0.308176	-0.015638	-1.678352	0.536611	0.447875	0.223734	-30.150053
1.257020	-0.818366	0.748455	0.169621	0.792658	0.358977	0.533677	0.478529	0.250156	-0.317951	-0.398928	-0.341710	-0.780721	-1.879999	0.553061	1.139370	-1.104843	-1.305293	-0.984158	0.414842	0.238852	0.050818	0.811351	0.059000	-0.367837	-0.857265	-0.379061	0.572707	-0.009332	0.625053	10.151693
-0.362722	0.589528	0.001467	0.114273	0.068734	0.446164	-0.791906	0.680670	1.444050	-1.643766	0.589208	-0.925220	1.374415	-0.357597	0.274525	-1.290670	0.328978	-0.336770	0.709988	-1.285280	-0.156860	1.082110	-0.550922	0.470575	0.121168	0.626126	0.118474	-0.867944	0.799936	-1.697192	3.694511
-0.706801	-1.135079	1.003947	-0.401597	-1.804893	-0.304248	-1.165995	1.445474	0.889702	0.618824	0.638855	0.569475	0.641720	0.992108	0.535601	0.142567	0.864216	0.844746	-0.278116	0.800756	0.845071	-0.793384	0.424723	-2.129432	0.179881	0.602293	1.612311	-1.291321	-0.279573	-0.501456	5.183370
-0.489597	-0.327443	-0.613780	-0.307298	-0.266845	-0.001275	-1.467175	0.532525	-1.473720	-0.657171	2.079446	-0.454811	-0.596385	1.131197	-0.627833	-0.397782	0.137029	0.148995	-1.674179	-0.378899	0.053910	2.502190	2.606072	1.634876	0.114930	-0.795006	-0.270169	0.728439	0.020492	-0.223327	2.843905
-0.806472	-0.075581	-1.442431	1.008809	0.635656	-0.113233	-0.970959	1.123726	-0.388135	-0.876170	0.153073	0.749967	-0.673069	0.839997	1.386817	0.056769	-2.219981	0.231366	0.249756	0.710461	-0.437065	-0.488016	0.750691	0.080450	1.250294	-0.844099	0.260129	0.645333	-0.793398	-0.246150	-3.127672
-0.357663	-0.079929	-0.828549	1.729344	1.965299	-0.474670	0.170365	-0.170746	1.193901	0.690894	-0.965280	1.636905	-0.213511	0.021198	0.445643	0.379491	-0.739867	-0.778145	-0.511446	0.752279	-1.476770	0.616918	0.549405	0.062226	-1.530216	-0.447843	0.676704	-0.568257	0.238294	1.050216	18.422142
0.403399	-0.427649	0.140932	-0.035399	1.393202	-0.561832	-1.307295	1.353406	-0.573293	-0.701939	0.605093	-0.130038	-1.075630	1.039477	-1.574539	-1.332770	0.274864	0.219363	0.631695	0.193820	-1.993671	0.589963	-0.878819	0.524064	-0.308701	0.264161	2.260590	0.447286	0.596767	0.014523	-14.695147
0.442851	-0.763323	-0.582941	0.114432	0.141610	-1.173828	-1.038313	0.122571	0.676475	0.340877	-0.877152	-0.390535	-1.494946	-0.313367	0.737728	-0.819146	1.709089	-0.956304	0.595774	-1.058914	1.239047	0.154789	-1.111172	0.507148	1.149075	-0.618283	1.498169	-0.498948	0.353476	0.459708	-35.904783
-0.355941	0.059027	-0.168696	-1.102419	-0.388671	-0.101041	0.963492	0.892639	-0.212109	-1.651917	-0.535976	-0.955799	0.452157	-3.683059	1.185199	-0.015701	0.263753	1.790963	-0.709085	1.103508	-0.177223	-0.467014	-0.135926	1.191856	1.929451	0.819043	-1.742609	1.095293	0.815959	-0.708400	-7.822369
0.736221	0.137004	0.109659	0.555541	-0.162429	-0.351412	-0.426383	0.526308	0.222675	0.723684	-0.701813	-0.662215	1.060349	-0.016851	0.899653	-0.277259	0.458851	0.344114	-2.104760	0.776388	0.983581	-1.727411	1.222917	0.065546	-1.500505	0.229903	0.131556	0.625818	-0.725308	-1.114303	12.322163
-0.632464	-0.634613	0.144127	-0.192604	-0.978858	1.046141	-0.522876	-0.792732	-0.015282	-0.984282	1.083327	1.256542	-0.289789	-1.082681	2.210643	0.026252	0.228957	1.596267	-1.003755	-0.923786	-0.771286	0.891059	0.346998	0.537649	0.236702	0.469196	-1.675518	-0.262561	-1.634310	0.931030	-6.811931
0.066655	0.616682	0.878121	-0.595128	-0.758823	-0.939799	0.213756	-1.097079	-1.092569	-0.524057	-0.177395	0.536690	1.145580	2.551224	0.438065	1.641195	-0.769086	0.944113	-0.757023	0.039964	-0.039536	-0.953468	-1.616426	0.262056	-0.188542	-0.765751	0.362680	0.283006	0.630415	-1.906114	10.537611
0.623821	-0.431673	-1.339962	-0.284539	1.741416	1.031930	0.406632	0.557308	0.952633	-0.689741	-0.867126	-2.295130	1.454070	0.279253	1.346881	2.390502	0.429612	-0.619002	-0.312958	0.406320	0.885389	0.702552	1.018367	0.628227	-0.233570	0.961974	-0.425926	-0.349033	1.259637	0.036952	32.353786
-1.123412	0.215240	0.140390	2.091713	1.990802	-0.417916	-2.204360	0.090342	0.866951	-0.236542	-1.717246	-0.593781	-1.248118	1.339934	-0.292871	0.102442	0.678087	0.231872	-0.014607	-0.114861	0.021354	-0.248689	-0.007402	0.129611	0.468326	0.348157	-0.009335	-0.286270	-0.685743	0.520494	-28.313141
-0.925692	0.580393	-0.329441	0.334122	1.187563	-0.381104	-1.496842	0.625028	0.687699	0.351897	0.843915	0.975909	-1.864388	-0.086477	-0.534872	0.310786	0.787695	0.681560	0.324300	-0.731824	-0.174767	0.117308	0.896344	-0.459151	-0.578502	0.511085	-0.415325	1.568789	-0.351622	1.189720	-0.946419
0.631469	1.607507	-0.784446	-0.080241	2.017987	0.832175	0.802474	0.641386	0.371265	0.767273	0.253339	-2.341886	0.195128	-0.000294	1.245041	1.440247	1.509414	-0.736742	-0.281747	0.407059	-2.481122	0.799953	1.884205	-0.977258	-0.691945	0.301517	0.551076	1.566265	0.379693	-0.412897	36.070716
-0.399667	-0.091585	-1.594707	0.525599	-0.801057	-0.433720	-0.292052	-1.923549	-1.529379	0.647998	-0.732567	0.470622	-0.943420	-1.262614	2.181601	1.551138	-0.616065	1.449587	0.083056	0.272703	2.019472	-0.652843	-2.759256	0.974668	-0.833328	-0.890831	-0.627164	1.734192	0.951012	-1.039222	-12.820091
-0.698522	-0.384654	0.353397	2.777026	0.115982	-1.705246	-1.194735	-1.279707	1.088614	-0.952501	0.658679	-0.110230	0.615547	1.710785	0.072716	-0.929280	0.473301	0.849159	-1.317189	0.160830	0.501167	-1.065211	0.480879	0.631778	0.937314	0.846036	1.031102	1.169922	-0.518737	0.665752	8.360138
0.901763	0.805500	-1.223588	1.498844	-1.230026	-1.537151	-0.465329	-0.149263	-0.013074	-1.429281	0.085325	-0.339747	-1.164917	-0.656656	0.398877	0.245358	-0.193059	-0.766577	1.909849	-1.645207	0.156504	-0.913190	0.494363	-0.749221	0.736196	-2.666985	-0.851604	1.860763	-0.917222	0.965281	-42.544157
-1.189796	-2.496047	-0.509344	-1.670223	-0.371457	-0.075904	0.649742	0.374016	-0.592800	0.990357	0.327276	0.984017	1.730445	-0.819129	-0.618125	-0.106236	-0.095610	-0.655904	0.383899	-1.029567	-0.872694	-0.138766	-0.460179	0.940575	-0.260059	1.898546	0.590183	-0.529417	-0.796240	0.643794	-37.668520
1.409570	-1.226145	-0.037599	-2.103640	-0.053921	0.500486	-0.445223	2.381324	-1.362742	1.489826	-0.747821	1.171499	0.822650	0.743425	1.575568	1.907246	0.845563	-0.571578	-0.595555	-1.159938	0.649724	0.931414	0.363753	-0.877009	0.923530	-0.622065	0.962198	0.722151	0.621709	0.962790	23.584896
0.371601	0.028718	-0.335171	0.697308	0.494271	0.526455	0.376369	-0.321153	-0.914110	-1.424130	-0.533811	1.284450	-0.135300	0.211523	0.941867	-1.481284	-0.119023	0.240162	0.585876	0.879622	-1.170171	1.465074	-1.729957	-1.385074	0.493631	-1.152735	-0.079771	-0.669241	0.026412	0.001049	-1.760454
-0.437605	0.404617	0.623133	-1.157690	-0.460563	-0.639295	-0.753993	-0.110358	-1.606919	-0.361656	-1.243208	-1.145383	-0.506541	-0.553090	0.786725	-0.819034	0.991606	-0.894982	-0.236871	-1.656869	0.341903	0.713402	-0.427846	-0.941015	-0.699532	-0.403619	-1.686298	-0.076047	-0.709665	-0.097131	-76.262105
0.894905	0.326076	1.117320	0.217771	-0.063099	-0.417360	-1.143651	0.410652	-0.529368	-0.186032	-0.358547	0.346096	1.442156	-0.953517	0.802960	0.387592	-0.502565	-0.196365	0.119185	-1.541122	0.818524	-0.941566	-1.941481	0.688077	0.258473	-1.702274	-0.116791	-1.403053	-0.244466	0.364051	-8.551151
0.548744	-0.982409	-0.194301	-0.742925	0.928982	-0.924557	-1.190302	1.019990	-0.551658	0.506936	-1.501782	0.551199	0.704683	-0.404020	1.230967	-0.961046	0.892431	-2.745536	-0.567839	-0.791644	0.714601	0.810399	0.483016	1.190605	-0.035968	-0.992547	-0.711946	0.012305	0.801426	1.230414	-12.725181
-0.527508	0.932722	0.715064	-0.694061	-0.863095	0.460437	0.840208	1.498186	1.244276	-0.850131	0.126849	-0.300424	0.045192	0.577083	0.591074	-0.226697	-2.022296	-0.528114	-0.819195	-1.419131	-0.575347	-0.258918	1.517846	-1.138052	0.997550	1.498369	-0.798683	-0.494303	1.198609	0.353573	5.743388
0.227256	-1.269170	-1.978447	1.039065	1.047134	-1.032404	0.077691	-0.598673	0.007679	-1.038280	0.073360	-0.646592	-1.141047	0.128161	0.168134	0.045017	0.950784	-0.797236	0.075355	-0.545861	1.400790	0.314650	0.447778	-0.961091	0.647545	-0.402499	0.097324	-0.795950	0.583254	1.188185	-37.246114
0.553596	-0.927250	-1.370934	0.635367	0.972829	0.665040	-0.940382	1.387135	0.118491	-0.513565	0.437828	-0.597353	1.515977	-0.230912	1.514486	0.519461	0.613383	-0.060261	0.181887	-0.681779	2.608941	-1.969200	-0.269113	-0.732731	-0.581327	0.481984	-0.254294	-0.628909	-0.014210	0.576333	6.711192
0.173468	0.309327	-0.846648	-1.443697	1.044281	-0.715855	-0.969692	0.788187	2.421317	-0.152261	-0.240247	-0.509376	-0.423611	-0.925674	1.060171	0.744849	-0.648865	0.365718	-0.117875	-0.141382	0.555900	-0.347603	0.518047	-1.923647	-0.549410	0.654372	0.451501	-0.652460	-1.614512	-3.474920	-21.792773
-1.402610	-0.883493	-0.963916	1.188981	1.025207	-0.924189	-1.059611	1.658513	-0.249089	0.753777	-0.621762	0.320325	-0.702688	0.302155	0.499678	1.305511	0.898629	-1.305801	-0.765933	-1.661612	0.956995	1.764415	0.457728	-0.464255	0.535903	2.104279	1.094031	-2.915534	0.747720	-0.433193	-37.440511
0.733050	-0.695490	-1.566904	-0.153476	0.550040	0.788815	0.305785	-0.697867	1.087673	0.683731	-2.589606	0.239162	1.042534	-0.865165	-0.357061	-0.670499	0.043353	-0.370275	-0.024456	0.357923	0.079590	-0.703568	0.299582	0.603135	0.234683	0.167797	0.192892	-1.360428	-1.673815	0.196470	-20.633515
-1.345482	-0.623134	-0.852741	1.923974	-1.076634	-0.497049	-1.547321	0.425307	0.034567	-1.472507	-0.309573	-0.247037	-0.515976	-1.479946	-1.705864	-1.915624	0.284444	1.493346	-1.266127	1.332957	0.284375	-0.539705	0.748339	0.182824	-0.169887	-0.883435	-0.355435	0.690198	-0.283075	-1.194550	-44.877186
0.825522	-0.784620	-1.319257	0.030362	-0.064859	1.430475	-1.127277	1.062814	-1.508042	-1.090335	-1.919380	0.435380	2.503106	1.476562	1.369925	-3.256991	1.505653	-0.692750	0.792441	-0.785022	0.004884	0.966936	-0.303980	0.294197	-1.183925	-1.399192	0.106493	-0.013139	-0.138201	-0.165820	-14.192634
0.995882	2.362052	-0.086530	0.177551	-0.040010	-0.271795	-0.082356	-0.144539	-1.835409	0.727613	-0.335862	0.039007	-1.420418	-0.344558	-0.258703	0.462046	0.339700	0.775953	0.733343	0.085281	-0.936403	-0.323624	0.949244	-0.754750	-2.841652	-0.207297	0.486977	-0.060357	0.946730	0.791619	-2.119292
-0.187891	0.894997	0.309114	0.563356	-0.163505	1.355024	-1.666726	0.696448	1.758441	0.473185	0.591997	0.109356	-0.067562	-1.564040	-1.547121	-0.863726	-0.581769	-0.574771	0.746584	0.409796	1.132742	-0.098840	0.557100	2.202300	0.077442	-2.000562	-0.586762	-0.560820	-0.101009	-1.188092	37.355059
-0.450906	-1.303568	-1.312596	0.631091	-1.005803	-1.907886	0.496492	-1.843935	1.679062	0.439876	-0.201058	0.134544	1.429375	0.095383	-2.096897	0.538373	-1.077433	1.823677	0.006789	0.327899	-0.066126	-0.790491	-0.494981	1.330218	-0.507666	-1.628589	-1.530951	-0.716627	-0.420181	-0.461680	-25.085563
0.364355	2.541915	-0.052722	-0.219315	-0.616051	0.904434	-0.430029	2.299905	0.910236	-0.145358	-0.761478	1.225423	-0.209529	1.366550	1.565862	0.515047	0.179138	-0.122040	-0.608734	-0.205349	0.876044	0.411674	0.278795	-0.232628	-1.714229	0.713359	-1.723454	-0.675593	-0.564240	0.134306	40.040779
-1.429900	1.641318	0.225661	0.323352	1.170133	1.294374	-0.024014	1.035462	1.722435	-0.498861	1.360762	0.175891	1.290278	-0.149780	0.312810	-2.337147	-0.510851	0.365558	-1.109702	-0.390307	-0.098012	-0.622090	-0.508252	0.220294	0.390069	-0.858831	-0.010665	0.064239	0.383242	0.749191	41.791284
1.849082	0.513633	-1.039336	-1.273405	1.908808	0.849451	-0.609950	1.377507	0.129545	-1.657813	0.062954	-0.901689	0.433716	0.291475	0.409558	0.964030	0.035342	0.989117	-0.357604	-0.505893	0.412869	-2.666028	0.423564	0.172273	1.343859	-0.101257	-1.989284	-0.329203	-0.379568	1.342128	7.724462
0.940456	0.061306	0.192094	0.903459	0.735946	-0.312296	1.062486	0.015378	-0.874979	-1.240087	-0.692426	1.193303	-0.318607	-0.865644	0.544438	-0.046031	-0.758344	0.464499	-0.313509	-0.587207	-0.449059	-0.884690	-1.222258	-0.737613	0.205787	-0.181864	-0.728942	2.057136	1.977226	0.508109	8.832372
0.051291	-1.155479	-0.357883	-0.670012	-0.859504	-1.794202	0.760472	1.069280	-0.425973	2.843895	0.587556	-0.336763	-1.083602	-1.194389	-0.927665	0.314049	0.579542	-0.581456	1.557051	-0.610509	-0.790372	0.731518	-0.687585	0.526887	-2.284969	0.478876	0.089017	1.201021	-0.558847	-0.259680	-37.098810
1.677920	-0.473709	-1.142797	0.963093	-0.456282	-0.235791	0.773064	-0.292199	0.756296	0.875797	0.615582	0.351989	-0.221274	-1.053652	-1.302200	0.157000	-0.882413	1.182439	-0.874477	0.872520	1.756386	0.160872	0.006858	-0.559570	1.341397	-0.837107	-1.654103	-0.149739	-0.314943	-2.403532	28.752965
0.052009	0.314076	1.378822	0.765278	-0.959227	1.062115	-0.572509	-0.765700	-0.495730	0.438230	-0.417698	0.517565	1.594805	0.314938	-0.137324	1.643752	-1.882030	0.043128	0.427305	-0.813739	-0.527871	0.614914	-0.415182	-0.936207	-1.592959	1.014058	-0.990212	-1.374429	0.540741	0.099106	14.871030
1.352041	-1.090551	0.130612	-0.361519	-0.437367	0.263175	1.375973	-1.305067	-1.363419	0.816326	-0.848356	0.688865	0.595705	0.585222	-0.677458	0.756400	-1.037413	1.275963	-2.285315	1.022417	-1.277420	0.490195	0.858438	-1.800746	0.132340	1.135433	-0.472072	-1.140133	-1.492222	0.230404	-8.711667
0.395125	-0.933156	-1.340848	-0.532261	-0.095942	-1.381002	-0.498362	-0.304301	0.230117	0.877725	1.880449	0.007075	0.018240	-1.500783	0.030841	-0.815137	0.443963	-1.029408	1.027314	0.448884	0.818631	-0.079124	-0.039290	0.890842	0.561322	-0.935946	0.563531	-0.407413	-0.486169	0.275597	-4.581154
0.775110	-0.393961	0.032615	-1.696540	0.595082	-2.479654	0.582145	0.584291	1.966090	-0.190057	-0.849352	-2.672038	-0.332490	-0.147115	0.384608	-0.287630	-0.200716	0.694207	-0.968969	-1.200766	-2.071043	-0.667564	0.453511	-2.250921	0.724701	0.300195	-0.036561	-0.661963	0.418335	-0.050322	-66.936746
-0.611710	-0.402424	1.685284	0.466981	-0.816639	0.499539	0.092825	0.108855	-0.096810	-1.826501	1.331785	-0.681549	-0.764066	0.565478	-1.574914	1.082814	-1.362578	0.710444	-0.867044	-0.167150	0.288374	-1.414581	-0.376157	-0.867128	-0.834098	-0.834835	0.230322	0.810206	0.596943	0.016467	-10.244439
0.176117	0.246252	2.008311	0.828564	-0.670675	0.636403	0.552415	1.255884	-0.148910	-0.829010	-0.108332	0.450372	1.317802	-0.374252	1.431835	-2.076048	-0.073071	0.464809	-1.137471	1.501687	-0.719374	-0.635678	0.426652	0.113375	-0.552127	-0.494498	0.587197	0.781917	-1.884333	-1.107996	27.574525
1.431451	-0.900040	1.083608	1.298519	0.122068	0.962199	-0.644291	-0.283493	-0.490711	-1.216543	-0.052295	0.678147	1.538648	-1.089199	-0.537102	1.233527	-2.657701	-0.099576	0.414020	0.631109	0.159689	-0.707988	0.188256	-1.386512	0.524275	1.134203	-0.325321	-0.073486	0.515593	-0.456275	31.481663
0.185754	-0.739631	-0.189255	0.800279	-0.658478	1.091563	-0.511952	1.639014	-1.156968	0.043464	0.962800	3.261161	-1.130289	-0.631501	0.073570	0.046367	0.882099	0.506036	1.364929	0.551358	-0.996671	1.351699	0.813185	-0.141256	-0.187121	-0.414913	-0.165035	-2.181903	1.090459	-0.713893	29.692356
0.797937	0.744589	-1.327854	-1.094875	-0.078630	-0.126940	-1.093982	-2.134758	0.291260	-2.279102	-1.402614	-1.870066	0.966451	-0.139548	-0.563268	1.790457	-0.946344	0.366670	0.483841	-1.378369	-0.287190	-0.553386	0.332383	-0.288111	1.116629	0.780430	-0.441886	1.423211	0.000414	-0.912182	-41.126869
-1.260843	-1.333976	-1.004345	-0.343975	0.972464	0.436766	0.018462	0.468355	-1.407570	1.393655	-0.649144	1.459591	-0.384267	-0.739779	-0.056045	-1.768568	-0.969961	0.994770	-1.680264	0.550845	-0.649202	0.553506	1.637758	1.887801	-0.585267	-1.204822	-0.760188	-2.401834	-2.221364	-0.511368	-39.778630
1.216556	0.448855	-0.764526	0.060884	-0.962110	-0.825407	0.528301	-0.680778	-0.790961	0.147077	0.962552	1.269085	-0.348724	0.897313	-1.969671	1.259708	0.229523	0.569567	-0.337314	0.397056	0.424213	-0.373893	-1.447441	0.496769	0.551158	-0.712685	1.122213	-0.214547	0.819104	-0.894502	20.361239
0.332680	-1.312103	-0.522823	0.014728	-1.125448	1.467881	-0.207241	0.281004	1.688868	-0.347757	2.457658	0.581825	0.846469	0.204479	-0.602736	0.336778	-0.850092	0.288948	-1.409104	-0.844904	0.275121	-2.100013	1.675155	-1.496618	1.110862	1.266634	-0.789039	-0.725423	0.457571	-0.238813	29.228440
0.444639	1.119045	0.335869	1.747448	1.415859	-0.897671	-2.115335	0.432300	-0.536844	1.333830	0.123502	-1.017140	-0.067569	-0.176708	1.117107	-0.251115	0.841351	0.318099	-0.246494	0.993612	-0.799072	-0.845451	-1.097822	1.345372	0.987096	0.587032	-0.905668	-0.866443	-0.047949	0.592864	15.657844
